479.67391968	2.43137264
479.67803955	2.37254906
479.67803955	2.41176462
479.68215942	2.56862736
479.68615723	2.62745094
479.69024658	2.58823538
479.69024658	2.60784316
479.69451904	2.64705873
479.69839478	2.64705873
479.70260620	2.60784316
479.70666504	2.54901958
479.70666504	2.54901958
479.71087646	2.56862736
479.71484375	2.41176462
479.71893311	2.29411769
479.71893311	2.47058821
479.72308350	2.60784316
479.72720337	2.58823538
479.73132324	2.52941179
479.73529053	2.52941179
479.73529053	2.50980401
479.73941040	2.50980401
479.74353027	2.52941179
479.74768066	2.49019599
479.74768066	2.41176462
479.75167847	2.25490189
479.75576782	2.23529410
479.75997925	2.43137264
479.76400757	2.52941179
479.76400757	2.50980401
479.76815796	2.41176462
479.77218628	2.37254906
479.77630615	2.45098042
479.77630615	2.49019599
479.78045654	2.58823538
479.78451538	2.56862736
479.78854370	2.50980401
479.79266357	2.45098042
479.79266357	2.41176462
479.79681396	2.41176462
479.80093384	2.33333325
479.80493164	2.39215684
479.80493164	2.49019599
479.80920410	2.52941179
479.81320190	2.50980401
479.81732178	2.52941179
479.82138062	2.54901958
479.82138062	2.54901958
479.82540894	2.50980401
479.82946777	2.47058821
479.83364868	2.39215684
479.83364868	2.35294127
479.83779907	2.43137264
479.84179688	2.45098042
479.84597778	2.45098042
479.85006714	2.41176462
479.85418701	2.39215684
479.85809326	2.39215684
479.86233521	2.49019599
479.86233521	2.50980401
479.86642456	2.52941179
479.87054443	2.54901958
479.87466431	2.56862736
479.87866211	2.47058821
479.88272095	2.39215684
479.88693237	2.37254906
479.89111328	2.45098042
479.89111328	2.43137264
479.89514160	2.39215684
479.89920044	2.47058821
479.90325928	2.54901958
479.90734863	2.43137264
479.91146851	2.39215684
479.91558838	2.41176462
479.91967773	2.54901958
479.91967773	2.50980401
479.92373657	2.35294127
479.92788696	2.17647052
479.93191528	2.29411769
479.93191528	2.43137264
479.93603516	2.62745094
479.94018555	2.70588231
479.94427490	2.72549009
479.94842529	2.66666675
479.94842529	2.62745094
479.95236206	2.58823538
479.95654297	2.58823538
479.96060181	2.62745094
479.96060181	2.64705873
479.96469116	2.64705873
479.96881104	2.64705873
479.97290039	2.56862736
479.97708130	2.52941179
479.97708130	2.56862736
479.98123169	2.54901958
479.98513794	2.56862736
479.98931885	2.56862736
479.98931885	2.50980401
479.99340820	2.49019599
479.99752808	2.52941179
480.00152588	2.60784316
480.00564575	2.50980401
480.00564575	2.29411769
480.00976563	2.33333325
480.01397705	2.66666675
480.01800537	2.76470590
480.01800537	2.74509811
480.02215576	2.66666675
480.02612305	2.64705873
480.03033447	2.66666675
480.03439331	2.66666675
480.03439331	2.62745094
480.03842163	2.56862736
480.04257202	2.50980401
480.04669189	2.47058821
480.04669189	2.43137264
480.05081177	2.41176462
480.05477905	2.35294127
480.05892944	2.37254906
480.06317139	2.43137264
480.06317139	2.49019599
480.06716919	2.45098042
