978.52014160	2.56862736
978.52014160	2.54901958
978.52416992	2.54901958
978.52825928	2.56862736
978.53247070	2.58823538
978.53656006	2.60784316
978.53656006	2.60784316
978.54052734	2.58823538
978.54467773	2.56862736
978.54876709	2.58823538
978.54876709	2.60784316
978.55291748	2.64705873
978.55694580	2.64705873
978.56115723	2.62745094
978.56518555	2.58823538
978.56927490	2.62745094
978.57342529	2.64705873
978.57757568	2.64705873
978.57757568	2.64705873
978.58154297	2.62745094
978.58563232	2.62745094
978.58978271	2.64705873
978.59393311	2.64705873
978.59790039	2.64705873
978.60198975	2.62745094
978.60614014	2.62745094
978.60614014	2.64705873
978.61022949	2.66666675
978.61431885	2.68627453
978.61840820	2.68627453
978.62255859	2.64705873
978.62664795	2.64705873
978.63061523	2.64705873
978.63482666	2.68627453
978.63482666	2.64705873
978.63891602	2.60784316
978.64300537	2.56862736
978.64715576	2.58823538
978.65118408	2.62745094
978.65533447	2.60784316
978.65948486	2.58823538
978.66369629	2.56862736
978.66369629	2.52941179
978.66760254	2.58823538
978.67169189	2.58823538
978.67578125	2.58823538
978.67993164	2.56862736
978.68408203	2.52941179
978.68817139	2.56862736
978.69219971	2.56862736
978.69219971	2.60784316
978.69628906	2.60784316
978.70050049	2.56862736
978.70440674	2.54901958
978.70855713	2.58823538
978.71270752	2.60784316
978.71685791	2.58823538
978.72094727	2.56862736
978.72094727	2.56862736
978.72491455	2.52941179
978.72906494	2.54901958
978.73321533	2.58823538
978.73321533	2.58823538
978.73736572	2.56862736
978.74127197	2.54901958
978.74542236	2.54901958
978.74951172	2.54901958
978.74951172	2.56862736
978.75372314	2.58823538
978.75769043	2.58823538
978.76177979	2.52941179
978.76177979	2.52941179
978.76593018	2.54901958
978.77001953	2.56862736
978.77416992	2.58823538
978.77813721	2.60784316
978.77813721	2.56862736
978.78234863	2.52941179
978.78649902	2.54901958
978.79058838	2.58823538
978.79058838	2.60784316
978.79455566	2.58823538
978.79870605	2.58823538
978.80279541	2.56862736
978.80694580	2.54901958
978.80694580	2.54901958
978.81097412	2.58823538
978.81518555	2.60784316
978.81915283	2.60784316
978.81915283	2.58823538
978.82330322	2.58823538
978.82745361	2.60784316
978.83154297	2.64705873
978.83557129	2.64705873
978.83557129	2.62745094
978.83972168	2.60784316
978.84387207	2.54901958
978.84808350	2.54901958
978.84808350	2.58823538
978.85198975	2.62745094
978.85607910	2.60784316
978.86016846	2.58823538
978.86431885	2.56862736
978.86431885	2.56862736
978.86834717	2.56862736
978.87243652	2.58823538
978.87652588	2.60784316
978.87652588	2.62745094
978.88067627	2.56862736
978.88470459	2.52941179
978.88879395	2.50980401
978.89288330	2.54901958
978.89288330	2.58823538
978.89697266	2.58823538
978.90118408	2.54901958
978.90515137	2.50980401
978.90515137	2.52941179
978.90930176	2.54901958
978.91345215	2.58823538
978.91760254	2.58823538
978.92163086	2.56862736
978.92163086	2.52941179
978.92572021	2.52941179
978.92980957	2.54901958
978.93389893	2.58823538
978.93389893	2.58823538
978.93798828	2.58823538
978.94213867	2.54901958
978.94616699	2.50980401
978.95025635	2.56862736
978.95428467	2.58823538
978.95837402	2.60784316
978.96252441	2.56862736
978.96252441	2.54901958
978.96673584	2.54901958
978.97088623	2.56862736
978.97485352	2.60784316
978.97894287	2.58823538
978.98309326	2.56862736
978.98718262	2.56862736
978.99139404	2.58823538
978.99139404	2.62745094
978.99530029	2.64705873
978.99938965	2.62745094
979.00354004	2.60784316
979.00775146	2.58823538
979.01165771	2.60784316
979.01580811	2.62745094
979.01995850	2.64705873
979.01995850	2.60784316
979.02410889	2.58823538
979.02825928	2.60784316
979.03222656	2.62745094
979.03637695	2.62745094
979.04046631	2.60784316
979.04449463	2.58823538
979.04852295	2.60784316
979.04852295	2.62745094
979.05267334	2.62745094
979.05682373	2.62745094
979.06091309	2.60784316
979.06494141	2.56862736
979.06909180	2.58823538
979.07324219	2.62745094
979.07727051	2.62745094
979.07727051	2.60784316
979.08129883	2.56862736
979.08544922	2.52941179
979.08953857	2.56862736
979.08953857	2.60784316
979.09368896	2.62745094
979.09765625	2.60784316
979.10174561	2.56862736
979.10589600	2.54901958
979.10589600	2.56862736
979.10998535	2.58823538
979.11419678	2.58823538
979.11822510	2.58823538
979.11822510	2.58823538
979.12231445	2.56862736
979.12646484	2.56862736
979.13061523	2.60784316
979.13476563	2.62745094
979.13476563	2.66666675
979.13873291	2.66666675
979.14282227	2.64705873
979.14697266	2.64705873
979.14697266	2.68627453
979.15112305	2.70588231
979.15521240	2.74509811
979.15924072	2.72549009
979.16333008	2.68627453
979.16333008	2.68627453
979.16741943	2.68627453
979.17150879	2.70588231
979.17553711	2.68627453
979.17553711	2.62745094
979.17968750	2.56862736
979.18383789	2.52941179
979.18780518	2.52941179
979.19189453	2.54901958
979.19189453	2.58823538
979.19604492	2.58823538
979.20019531	2.58823538
979.20434570	2.58823538
979.20434570	2.58823538
979.20831299	2.58823538
979.21246338	2.60784316
979.21661377	2.62745094
979.22076416	2.62745094
979.22076416	2.60784316
979.22473145	2.60784316
979.22888184	2.62745094
979.23297119	2.64705873
979.23297119	2.66666675
979.23706055	2.66666675
979.24121094	2.64705873
979.24517822	2.60784316
979.24926758	2.62745094
979.24926758	2.66666675
979.25347900	2.66666675
979.25756836	2.66666675
979.26153564	2.64705873
979.26153564	2.62745094
979.26562500	2.64705873
979.26977539	2.68627453
979.27392578	2.68627453
979.27801514	2.68627453
979.27801514	2.68627453
979.28216553	2.64705873
979.28619385	2.64705873
979.29022217	2.68627453
979.29022217	2.72549009
979.29418945	2.74509811
979.29846191	2.72549009
979.30249023	2.68627453
979.30664063	2.68627453
979.30664063	2.70588231
979.31079102	2.72549009
979.31481934	2.72549009
979.31890869	2.72549009
979.31890869	2.70588231
979.32299805	2.66666675
979.32714844	2.68627453
979.33111572	2.72549009
979.33532715	2.72549009
979.33947754	2.70588231
979.34362793	2.68627453
979.34771729	2.68627453
979.34771729	2.70588231
979.35168457	2.70588231
979.35589600	2.72549009
979.35992432	2.72549009
979.36401367	2.70588231
979.36822510	2.70588231
979.37219238	2.72549009
979.37628174	2.72549009
979.37628174	2.72549009
979.38037109	2.70588231
979.38446045	2.68627453
979.38854980	2.68627453
979.39263916	2.72549009
979.39685059	2.72549009
979.40093994	2.70588231
979.40502930	2.66666675
979.40502930	2.64705873
979.40917969	2.66666675
979.41314697	2.68627453
979.41729736	2.68627453
979.42132568	2.64705873
979.42547607	2.62745094
979.42956543	2.62745094
979.43365479	2.64705873
979.43365479	2.66666675
979.43774414	2.66666675
979.44183350	2.64705873
979.44592285	2.62745094
979.44995117	2.60784316
979.45416260	2.64705873
979.45812988	2.64705873
979.46228027	2.62745094
979.46228027	2.58823538
979.46636963	2.58823538
979.47052002	2.60784316
979.47467041	2.62745094
979.47467041	2.64705873
979.47863770	2.62745094
979.48278809	2.58823538
979.48693848	2.56862736
979.49108887	2.58823538
979.49108887	2.60784316
979.49523926	2.66666675
979.49920654	2.62745094
979.50329590	2.60784316
979.50329590	2.56862736
979.50744629	2.58823538
979.51141357	2.62745094
979.51562500	2.64705873
979.51953125	2.62745094
979.51953125	2.60784316
979.52368164	2.62745094
979.52770996	2.62745094
979.53192139	2.64705873
979.53192139	2.68627453
979.53613281	2.66666675
979.54010010	2.64705873
979.54418945	2.62745094
979.54827881	2.58823538
979.54827881	2.62745094
979.55236816	2.64705873
979.55651855	2.64705873
979.56060791	2.64705873
979.56060791	2.60784316
979.56469727	2.58823538
979.56866455	2.62745094
979.57287598	2.58823538
979.57708740	2.64705873
979.57708740	2.62745094
979.58117676	2.58823538
979.58514404	2.56862736
979.58929443	2.54901958
979.58929443	2.56862736
979.59332275	2.56862736
979.59753418	2.58823538
979.60156250	2.54901958
979.60559082	2.52941179
979.60559082	2.54901958
979.60974121	2.56862736
979.61389160	2.58823538
979.61804199	2.58823538
979.61804199	2.54901958
979.62213135	2.52941179
979.62609863	2.50980401
979.63024902	2.54901958
979.63439941	2.58823538
979.63439941	2.58823538
979.63836670	2.54901958
979.64245605	2.50980401
979.64660645	2.50980401
979.64660645	2.52941179
979.65069580	2.54901958
979.65472412	2.52941179
979.65881348	2.52941179
979.66296387	2.50980401
979.66296387	2.49019599
979.66711426	2.45098042
979.67108154	2.49019599
979.67523193	2.50980401
979.67523193	2.54901958
979.67932129	2.50980401
979.68353271	2.49019599
979.68756104	2.50980401
979.69158936	2.52941179
979.69567871	2.56862736
979.69989014	2.54901958
979.70397949	2.50980401
979.70397949	2.49019599
979.70812988	2.52941179
979.71209717	2.54901958
979.71624756	2.54901958
979.72027588	2.50980401
979.72448730	2.50980401
979.72845459	2.50980401
979.73260498	2.54901958
979.73260498	2.54901958
979.73675537	2.54901958
