41.67589951	2.90196085
41.68013382	3.31372547
41.68013382	2.66666675
41.68413162	2.09803915
41.68828583	1.90196073
41.69242096	1.56862748
41.69242096	1.98039210
41.69641113	2.94117641
41.70072174	3.41176462
41.70467758	3.19607854
41.70467758	2.43137264
41.70880508	1.90196073
41.71293640	1.96078432
41.71293640	2.74509811
41.71687698	4.11764717
41.72100449	4.74509811
41.72513199	4.11764717
41.72513199	2.88235283
41.72921371	2.09803915
41.73327637	2.23529410
41.73741913	3.35294127
41.73741913	4.47058821
41.74156570	4.86274529
41.74569321	4.15686274
41.74977493	3.49019599
41.74977493	3.35294127
41.75379562	3.52941179
41.75784302	4.15686274
41.75784302	4.50980377
41.76201248	3.94117641
41.76614380	3.17647052
41.77018738	2.64705873
41.77018738	2.74509811
41.77423477	3.49019599
41.77842331	4.21568632
41.78247833	4.58823538
41.78247833	3.82352948
41.78671265	3.01960778
41.79065323	2.33333325
41.79478836	2.07843137
41.79478836	3.13725495
41.79895782	4.15686274
41.80302048	4.00000000
41.80302048	2.74509811
41.80701065	2.01960778
41.81118011	1.86274505
41.81526184	2.07843137
41.81526184	2.56862736
41.81942368	2.92156863
41.82338715	2.72549009
41.82763290	1.98039210
41.82763290	1.19607842
41.83164597	1.01960790
41.83578110	1.82352936
41.83988571	2.66666675
41.83988571	2.49019599
41.84391785	1.49019611
41.84799576	1.07843137
41.84799576	0.96078432
41.85219193	1.19607842
41.85625458	2.11764717
41.86031723	3.00000000
41.86031723	2.84313726
41.86442947	1.78431368
41.86845016	1.13725495
41.87266922	1.09803927
41.87266922	1.66666663
41.87661743	2.88235283
41.88077927	3.41176462
41.88500977	3.19607854
41.88500977	2.21568632
41.88901520	1.47058821
41.89317703	1.37254906
41.89317703	2.29411769
41.89710617	3.23529410
41.90124512	3.25490189
41.90538788	2.43137264
41.90538788	1.66666663
41.90949249	1.23529410
41.91368866	1.31372547
41.91767120	2.23529410
41.91767120	2.70588231
41.92184830	2.49019599
41.92594147	1.58823526
41.93005753	1.19607842
41.93005753	1.00000000
41.93399429	1.74509799
41.93814850	2.74509811
41.93814850	3.17647052
41.94223022	3.35294127
41.94640732	2.17647052
41.95039749	1.41176474
41.95039749	1.23529410
41.95453262	2.05882359
41.95861435	3.03921580
41.96273422	3.11764717
41.96273422	2.43137264
41.96677399	1.49019611
41.97090912	1.52941179
41.97506332	1.84313726
41.97506332	2.64705873
41.97919846	3.19607854
41.98332977	2.82352948
41.98332977	1.94117641
41.98727036	1.05882359
41.99142838	1.05882359
41.99555969	2.09803915
41.99555969	3.05882359
41.99968719	3.33333325
42.00364304	2.76470590
42.00770950	2.19607854
42.00770950	2.09803915
42.01185226	2.07843137
42.01602173	2.80392146
42.02012634	3.41176462
42.02012634	3.43137264
42.02410889	2.80392146
42.02822876	2.05882359
42.02822876	1.72549021
42.03238297	1.74509799
42.03636169	2.35294127
42.04070663	3.31372547
42.04070663	2.54901958
42.04469299	1.56862748
42.04880524	0.94117647
42.05295944	0.98039216
42.05295944	1.92156863
42.05694199	3.21568632
42.06105423	3.58823538
42.06515884	3.00000000
42.06515884	1.60784316
42.06912231	1.01960790
42.07339859	1.23529410
42.07339859	1.98039210
42.07738113	2.88235283
42.08153534	3.49019599
42.08564758	3.29411769
42.08564758	2.76470590
42.08978271	2.41176462
42.09373093	2.49019599
42.09786987	3.29411769
42.09786987	3.76470590
42.10210419	3.68627453
42.10614395	3.15686274
42.11022949	3.37254906
42.11022949	3.72549009
42.11425400	4.15686274
42.11839676	4.74509811
42.11839676	4.21568632
42.12258530	2.11764717
42.12669754	0.00000000
42.13069534	0.00000000
42.13069534	0.00000000
42.13492966	0.54901963
42.13895035	1.13725495
42.14294052	1.41176474
42.14294052	0.88235295
42.14699554	0.41176471
42.15114212	0.54901963
42.15527725	1.33333337
42.15527725	2.39215684
42.15937424	3.03921580
42.16351318	2.98039222
42.16351318	2.19607854
42.16768265	1.37254906
42.17166901	1.33333337
42.17577362	2.00000000
42.17577362	2.90196085
42.17981339	3.47058821
42.18391037	3.01960778
42.18804550	1.27450979
42.18804550	0.56862748
42.19210815	1.15686274
42.19621277	2.37254906
42.20036697	3.31372547
42.20036697	3.45098042
42.20438766	3.11764717
42.20851898	2.41176462
42.20851898	1.78431368
42.21257401	1.98039210
42.21660233	3.01960778
42.22076416	3.74509811
42.22076416	3.78431368
42.22486115	2.82352948
42.22905731	1.96078432
42.23320007	1.72549021
42.23320007	2.39215684
42.23711777	3.47058821
42.24129486	3.86274505
42.24534225	3.33333325
42.24534225	2.19607854
42.24951935	1.58823526
42.25363922	1.68627453
42.25363922	2.68627453
42.25762177	3.80392146
42.26175690	4.19607830
42.26581955	3.58823538
42.26581955	2.52941179
42.26987457	1.72549021
42.27396393	2.05882359
42.27807617	3.09803915
42.27807617	3.84313726
42.28222275	4.01960802
42.28640747	3.03921580
42.29056931	2.07843137
42.29056931	1.80392158
42.29470444	2.84313726
42.29868698	3.70588231
42.29868698	3.94117641
42.30279160	4.13725471
42.30672455	3.70588231
42.31090164	3.31372547
42.31090164	3.47058821
42.31504059	4.13725471
42.31918335	4.86274529
42.32335281	4.92156839
42.32335281	4.25490189
42.32730103	3.21568632
42.33146286	2.49019599
42.33554459	2.49019599
42.33554459	3.74509811
42.33967209	4.27450991
42.34386826	3.86274505
42.34386826	2.58823538
42.34776688	1.84313726
42.35186005	1.88235295
42.35604095	2.45098042
42.35604095	3.19607854
42.36000443	3.72549009
42.36408234	2.94117641
42.36828613	2.11764717
42.36828613	1.50980389
42.37239838	1.68627453
42.37649536	2.43137264
42.38067245	3.29411769
42.38067245	3.64705873
42.38468552	2.60784316
42.38879013	1.56862748
42.38879013	1.00000000
42.39287949	1.41176474
42.39684296	2.90196085
42.40100479	3.13725495
42.40100479	2.84313726
42.40519333	1.76470590
42.40927887	1.15686274
42.41342545	1.05882359
42.41342545	1.70588231
42.41737366	2.45098042
42.42152786	2.80392146
42.42566299	2.50980401
42.42566299	1.68627453
42.42980957	0.70588237
42.43391418	0.76470590
42.43391418	2.15686274
42.43799210	3.41176462
42.44207382	3.21568632
42.44620132	2.25490189
42.44620132	1.17647064
42.45021439	1.11764705
42.45431137	1.92156863
42.45856094	2.88235283
42.45856094	3.03921580
42.46254349	2.66666675
42.46664047	1.92156863
42.47076035	1.64705884
42.47076035	1.43137252
42.47475815	1.98039210
42.47883606	2.84313726
42.47883606	2.90196085
42.48302460	2.11764717
42.48700333	1.37254906
42.49110794	0.86274511
42.49110794	0.78431374
42.49528885	2.15686274
42.49934387	3.05882359
42.50363541	2.74509811
42.50363541	1.72549021
42.50765610	1.25490201
42.51163101	1.23529410
42.51579285	1.76470590
42.51579285	2.33333325
42.51987839	2.33333325
42.52404785	1.82352936
42.52404785	1.50980389
42.52803802	1.33333337
42.53211975	1.31372547
42.53626251	1.74509799
42.53626251	2.72549009
42.54023743	3.13725495
42.54439926	2.19607854
42.54861069	1.21568632
42.54861069	0.94117647
42.55267334	1.68627453
42.55676651	2.64705873
42.56084824	3.15686274
42.56084824	2.92156863
42.56488800	2.21568632
42.56902313	2.03921580
42.57315063	2.13725495
42.57714081	3.29411769
42.58123779	3.52941179
42.58123779	3.25490189
42.58539963	2.23529410
42.58946228	1.62745094
42.59364700	1.45098042
42.59364700	1.80392158
42.59760666	2.56862736
42.60177612	2.39215684
42.60588074	1.74509799
42.60588074	0.86274511
42.60997391	0.66666669
42.61404037	0.88235295
42.61817551	2.25490189
42.62232971	2.29411769
42.62642670	1.72549021
42.62642670	1.15686274
42.63040543	0.70588237
42.63465118	1.15686274
42.63864899	2.13725495
42.63864899	2.70588231
42.64268494	2.13725495
42.64684677	1.05882359
42.65085220	1.37254906
42.65085220	1.74509799
42.65506363	2.76470590
42.65911865	3.25490189
42.66325760	3.49019599
42.66724396	2.49019599
42.67138290	2.52941179
42.67138290	3.45098042
42.67551041	4.62745094
42.67967987	4.94117641
42.68382645	4.47058821
42.68382645	2.96078420
42.68778229	0.82352942
42.69193649	0.00000000
42.69604874	0.00000000
42.69604874	0.68627453
42.70018387	0.74509805
42.70422363	0.21568628
42.70834351	0.00000000
42.71242523	0.13725491
42.71657944	1.33333337
42.71657944	1.96078432
42.72070694	2.23529410
42.72467804	1.62745094
42.72883987	0.90196079
42.72883987	0.50980395
42.73283005	0.80392158
42.73702621	2.21568632
42.74095535	3.27450991
42.74095535	3.15686274
42.74510956	1.76470590
42.74924088	0.96078432
42.75332642	1.92156863
42.75740814	3.01960778
42.76166534	3.49019599
42.76166534	2.88235283
42.76567078	1.58823526
42.76977539	0.88235295
42.77387238	0.78431374
42.77387238	1.74509799
42.77789307	2.76470590
42.78195953	2.66666675
42.78615952	1.68627453
42.78615952	1.07843137
42.79012680	0.70588237
42.79423141	0.74509805
42.79838943	2.86274505
42.80254364	3.01960778
42.80660629	2.05882359
42.80660629	1.35294116
42.81058884	1.19607842
42.81474304	1.68627453
42.81887054	2.68627453
42.81887054	2.98039222
42.82306671	2.88235283
42.82699966	1.92156863
42.83116913	1.27450979
42.83116913	1.58823526
42.83532715	2.64705873
42.83940125	3.15686274
42.84346390	2.39215684
42.84766769	1.58823526
42.85168076	1.03921568
42.85168076	1.49019611
42.85574341	2.90196085
42.85982132	3.52941179
42.86401749	3.60784316
42.86401749	2.74509811
42.86799240	1.80392158
42.87213516	1.50980389
42.87624741	2.56862736
42.87624741	3.62745094
42.88028717	4.03921556
42.88443375	3.27450991
42.88869095	1.58823526
42.89258957	1.90196073
42.89669418	2.70588231
42.89669418	3.80392146
42.90075684	3.86274505
42.90488052	3.07843137
42.90902328	2.03921580
42.90902328	1.70588231
42.91318512	2.05882359
42.91715240	3.07843137
42.92123795	3.49019599
42.92123795	3.37254906
42.92535019	1.86274505
42.92948914	0.68627453
42.93361664	1.49019611
42.93762970	1.96078432
42.94176865	2.17647052
42.94176865	1.52941179
42.94585419	1.09803927
42.94998550	0.72549021
42.95414734	0.62745100
42.95414734	1.19607842
42.95812607	2.17647052
42.96223068	2.37254906
42.96635818	1.17647064
42.96635818	0.09803922
42.97050476	0.00000000
42.97455978	0.58823532
42.97860718	2.25490189
42.98271942	2.39215684
42.98687363	1.56862748
42.98687363	0.86274511
42.99122238	0.76470590
42.99496841	1.13725495
42.99916077	1.76470590
42.99916077	2.66666675
43.00337982	2.19607854
43.00729370	0.84313726
43.01137543	0.47058824
43.01137543	0.60784316
43.01545334	1.43137252
43.01964951	2.64705873
43.02373505	1.96078432
43.02777481	0.84313726
43.03184509	0.33333334
43.03184509	1.01960790
43.03605652	2.13725495
43.04014587	2.72549009
43.04425049	2.74509811
43.04425049	1.78431368
43.04822159	0.60784316
43.05237579	0.31372550
43.05644608	1.19607842
43.05644608	2.45098042
43.06060028	3.11764717
43.06461334	2.11764717
43.06873703	1.03921568
43.07289886	1.23529410
43.07702637	1.82352936
43.07702637	2.21568632
43.08095932	2.33333325
43.08512878	1.41176474
43.08923340	0.76470590
43.08923340	0.78431374
43.09336853	1.05882359
43.09736633	1.96078432
43.10160065	2.68627453
43.10160065	3.03921580
43.10565567	2.13725495
43.10968018	1.41176474
43.11391449	1.56862748
43.11784744	2.68627453
43.12203217	2.92156863
43.12203217	2.35294127
43.12614441	1.62745094
43.13031387	1.27450979
43.13438797	1.45098042
43.13438797	2.21568632
43.13840866	3.01960778
43.14248657	3.05882359
43.14663315	1.76470590
43.14663315	1.21568632
43.15059662	1.11764705
43.15477753	1.96078432
43.15885544	2.76470590
43.16295242	2.15686274
43.16706467	1.07843137
43.16706467	0.74509805
43.17110443	0.82352942
43.17522430	1.43137252
43.17943573	2.09803915
43.17943573	2.35294127
43.18349838	1.88235295
43.18774033	1.21568632
43.19160080	1.11764705
43.19160080	1.07843137
43.19580841	1.96078432
43.19990540	3.19607854
43.20404434	2.25490189
43.20803070	1.54901958
43.21213531	1.13725495
43.21213531	1.92156863
43.21624756	3.35294127
43.22040939	3.70588231
43.22449112	3.27450991
43.22449112	2.25490189
43.22859573	1.90196073
43.23259354	2.50980401
43.23677826	3.80392146
43.23677826	4.96078444
43.24072647	4.94117641
43.24485397	3.76470590
43.24906540	0.00000000
43.25318527	0.00000000
43.25722504	0.00000000
43.25722504	0.00000000
43.26129532	0.00000000
43.26544189	0.00000000
43.26953125	0.00000000
43.26953125	0.00000000
43.27362442	0.35294119
43.27760696	1.64705884
43.28176880	2.49019599
43.28176880	2.78431368
43.28588867	1.82352936
43.28992081	1.00000000
43.29413986	2.25490189
43.29811096	3.54901958
43.30228043	4.01960802
43.30228043	3.64705873
43.30641174	2.96078420
43.31048203	2.00000000
43.31460953	2.05882359
43.31460953	3.11764717
43.31858444	3.80392146
43.32276917	4.25490189
43.32688141	3.92156863
43.32688141	2.78431368
43.33087158	2.07843137
43.33497620	2.62745094
43.33915329	4.21568632
43.34321594	4.39215708
43.34737778	3.37254906
43.34737778	2.96078420
43.35134125	3.19607854
43.35552216	3.96078420
43.35959244	4.92156839
43.35959244	4.96078444
43.36371994	4.47058821
43.36772537	4.05882359
43.37189865	3.52941179
43.37189865	3.76470590
43.37595367	4.39215708
43.38009644	4.84313726
43.38421631	4.52941179
43.38827896	3.33333325
43.39236832	2.86274505
43.39236832	3.72549009
43.39645004	4.78431368
43.40061951	4.98039198
43.40463257	4.60784292
43.40463257	3.70588231
43.40877533	3.29411769
43.41286469	3.01960778
43.41693497	4.15686274
43.41693497	4.98039198
43.42102432	4.98039198
43.42508698	4.64705896
43.42927170	4.07843161
43.43342590	4.94117641
43.43755722	4.98039198
43.43755722	4.98039198
43.44166946	4.92156839
43.44561768	4.43137264
43.44975281	3.96078420
43.44975281	3.70588231
43.45390701	4.60784292
43.45789719	4.98039198
43.46196747	4.98039198
43.46196747	4.86274529
43.46611404	4.11764717
43.47030640	3.64705873
43.47424698	4.49019623
43.47835159	4.98039198
43.48258591	4.98039198
43.48258591	4.43137264
43.48662567	3.76470590
43.49073029	3.39215684
43.49470139	3.49019599
43.49470139	4.21568632
43.49885559	4.98039198
43.50300217	4.90196085
43.50711441	3.92156863
43.50711441	3.05882359
43.51114273	2.96078420
43.51524734	3.62745094
43.51937103	4.86274529
43.52351379	4.27450991
43.52760315	3.35294127
43.52760315	2.92156863
43.53161621	3.27450991
43.53575134	4.78431368
43.53985596	4.98039198
43.53985596	4.92156839
43.54394531	3.90196085
43.54793549	2.94117641
43.55208969	2.68627453
43.55208969	3.33333325
43.55621719	4.98039198
43.56039429	4.98039198
43.56442642	3.33333325
43.56857681	2.11764717
43.57265091	1.66666663
43.57265091	3.00000000
43.57679367	4.41176462
43.58088303	4.70588255
43.58486557	4.07843161
43.58486557	3.21568632
43.58908463	2.70588231
43.59314728	2.56862736
43.59727478	3.76470590
43.59727478	4.98039198
43.60129929	4.96078444
43.60544968	4.29411745
43.60959625	2.19607854
43.61372375	2.19607854
43.61782074	3.31372547
43.61782074	4.27450991
43.62186813	3.84313726
43.62589645	2.68627453
43.63013458	2.07843137
43.63013458	2.01960778
43.63428497	2.82352948
43.63816833	4.01960802
43.64226532	4.39215708
43.64226532	3.86274505
43.64641953	2.54901958
43.65050507	1.78431368
